timestamps,TP9,AF7,AF8,TP10,Right AUX
1742814744.032,-953.613,-969.238,-527.344,-958.496,0.000
1742814744.036,-958.496,-966.797,-671.875,-967.285,0.000
1742814744.040,-959.473,-958.496,-572.754,-953.125,0.000
1742814744.044,-951.660,-947.266,-350.586,-950.684,0.000
1742814744.048,-950.684,-948.242,-346.191,-960.449,0.000
1742814744.052,-950.684,-947.754,-579.590,-962.402,0.000
1742814744.055,-948.730,-947.754,-696.289,-956.543,0.000
1742814744.059,-951.660,-956.543,-564.453,-955.078,0.000
1742814744.063,-951.660,-965.332,-356.445,-954.590,0.000
1742814744.067,-944.824,-961.914,-365.234,-956.543,0.000
1742814744.071,-949.219,-962.891,-559.082,-955.566,0.000
1742814744.075,-961.914,-969.238,-625.488,-979.980,0.000
1742814744.079,-964.844,-964.844,-556.641,-979.004,0.000
1742814744.083,-958.984,-961.914,-429.199,-942.383,0.000
1742814744.087,-958.984,-963.379,-359.863,-937.012,0.000
1742814744.091,-966.309,-964.355,-503.418,-952.637,0.000
1742814744.095,-977.051,-964.355,-667.969,-963.867,0.000
1742814744.098,-982.910,-966.797,-638.184,-962.891,0.000
1742814744.102,-966.797,-961.914,-420.898,-952.148,0.000
1742814744.106,-946.777,-957.031,-326.660,-942.383,0.000
1742814744.110,-933.594,-955.566,-478.027,-947.754,0.000
1742814744.114,-937.500,-956.543,-655.273,-942.871,0.000
1742814744.118,-948.730,-959.961,-620.605,-940.918,0.000
1742814744.122,-949.707,-952.148,-414.551,-956.543,0.000
1742814744.126,-937.988,-945.801,-359.375,-942.871,0.000
1742814744.130,-928.711,-957.520,-507.812,-939.941,0.000
1742814744.134,-943.359,-961.426,-645.996,-957.520,0.000
1742814744.138,-945.312,-955.078,-632.324,-951.172,0.000
1742814744.141,-933.594,-957.031,-513.184,-932.129,0.000
1742814744.145,-929.199,-965.820,-362.305,-921.387,0.000
1742814744.149,-929.199,-969.238,-444.824,-931.641,0.000
1742814744.153,-937.012,-966.309,-660.156,-946.777,0.000
1742814744.157,-948.242,-961.914,-661.621,-947.754,0.000
1742814744.161,-950.684,-964.355,-514.648,-928.223,0.000
1742814744.165,-953.125,-972.656,-288.086,-948.242,0.000
1742814744.169,-949.707,-970.215,-330.566,-972.168,0.000
1742814744.173,-947.754,-960.938,-658.691,-952.637,0.000
1742814744.177,-954.590,-969.727,-702.148,-943.359,0.000
1742814744.180,-959.961,-981.445,-529.785,-946.777,0.000
1742814744.184,-958.496,-978.516,-392.578,-957.031,0.000
1742814744.188,-965.332,-983.398,-441.895,-975.098,0.000
1742814744.192,-975.098,-979.980,-615.234,-978.516,0.000
1742814744.196,-984.863,-972.656,-700.684,-976.562,0.000
1742814744.200,-987.305,-973.633,-574.219,-979.492,0.000
1742814744.204,-971.680,-967.773,-365.723,-965.332,0.000
1742814744.208,-965.820,-968.262,-364.258,-969.238,0.000
1742814744.212,-974.609,-972.656,-541.992,-993.164,0.000
1742814744.216,-982.422,-972.656,-699.219,-992.676,0.000
1742814744.219,-979.980,-972.656,-627.930,-973.145,0.000
1742814744.223,-959.473,-968.750,-387.207,-945.801,0.000
1742814744.227,-945.312,-964.844,-350.586,-949.707,0.000
1742814744.231,-950.684,-961.426,-574.219,-966.797,0.000
1742814744.235,-945.801,-956.055,-707.520,-956.543,0.000
1742814744.239,-936.035,-953.613,-616.699,-959.961,0.000
1742814744.243,-931.152,-961.914,-422.852,-959.473,0.000
1742814744.247,-924.316,-969.727,-377.441,-946.289,0.000
1742814744.251,-926.758,-975.586,-519.043,-931.152,0.000
1742814744.255,-945.801,-980.957,-635.254,-956.543,0.000
1742814744.259,-951.172,-983.887,-577.637,-972.656,0.000
1742814744.262,-944.824,-978.516,-442.383,-933.594,0.000
1742814744.266,-942.871,-968.262,-360.840,-909.180,0.000
1742814744.270,-946.777,-971.191,-494.629,-920.898,0.000
1742814744.274,-949.219,-965.332,-692.871,-941.895,0.000
1742814744.278,-951.660,-961.914,-679.199,-949.219,0.000
1742814744.282,-956.055,-967.773,-476.074,-930.176,0.000
1742814744.286,-950.195,-965.820,-340.332,-919.922,0.000
1742814744.290,-957.520,-966.797,-493.652,-936.523,0.000
1742814744.294,-968.262,-969.238,-672.363,-947.266,0.000
1742814744.298,-974.121,-962.402,-651.367,-955.566,0.000
1742814744.301,-983.398,-962.402,-433.105,-975.586,0.000
1742814744.305,-976.074,-973.145,-317.871,-970.215,0.000
1742814744.309,-966.309,-965.332,-477.539,-955.566,0.000
1742814744.313,-961.426,-956.055,-639.648,-957.520,0.000
1742814744.317,-963.379,-958.496,-661.133,-940.918,0.000
1742814744.321,-958.008,-955.078,-522.949,-931.152,0.000
1742814744.325,-947.754,-958.984,-376.953,-939.941,0.000
1742814744.329,-949.219,-965.332,-428.711,-955.566,0.000
1742814744.333,-953.613,-965.332,-611.328,-956.543,0.000
1742814744.337,-959.473,-962.402,-704.590,-962.891,0.000
1742814744.341,-959.961,-962.402,-544.922,-964.844,0.000
1742814744.344,-962.891,-969.727,-292.480,-972.168,0.000
1742814744.348,-958.008,-966.309,-340.820,-973.633,0.000
1742814744.352,-955.078,-966.309,-621.094,-960.938,0.000
1742814744.356,-962.891,-970.703,-700.195,-955.566,0.000
1742814744.360,-959.473,-970.215,-549.805,-955.078,0.000
1742814744.364,-951.660,-975.586,-397.949,-951.660,0.000
1742814744.368,-943.359,-974.121,-416.016,-944.336,0.000
1742814744.372,-945.801,-977.051,-566.895,-952.637,0.000
1742814744.376,-956.543,-981.934,-693.359,-963.379,0.000
1742814744.380,-958.008,-981.445,-604.004,-964.355,0.000
1742814744.384,-955.566,-985.352,-416.016,-947.754,0.000
1742814744.387,-954.102,-986.328,-369.629,-944.824,0.000
1742814744.391,-961.426,-979.492,-510.254,-963.867,0.000
1742814744.395,-973.633,-979.004,-672.852,-967.285,0.000
1742814744.399,-978.516,-970.703,-612.305,-958.984,0.000
1742814744.403,-970.703,-961.914,-391.113,-957.031,0.000
1742814744.407,-960.938,-971.191,-281.250,-973.145,0.000
1742814744.411,-958.984,-968.750,-497.070,-975.098,0.000
1742814744.415,-962.402,-962.402,-691.895,-952.637,0.000
1742814744.419,-967.773,-961.914,-609.375,-936.035,0.000
1742814744.423,-970.215,-961.426,-408.691,-933.594,0.000
1742814744.427,-960.938,-963.867,-349.121,-940.918,0.000
1742814744.430,-957.520,-971.680,-468.750,-952.148,0.000
1742814744.434,-959.961,-968.262,-632.812,-964.355,0.000
1742814744.438,-971.680,-960.938,-617.676,-970.215,0.000
1742814744.442,-969.727,-968.750,-439.453,-961.914,0.000
1742814744.446,-955.078,-970.703,-357.422,-953.125,0.000
1742814744.450,-958.008,-972.656,-417.969,-972.656,0.000
1742814744.454,-965.820,-979.492,-594.238,-987.793,0.000
1742814744.458,-965.332,-974.121,-689.941,-959.473,0.000
1742814744.462,-958.008,-972.168,-478.516,-952.148,0.000
1742814744.466,-946.777,-976.074,0.000,0.000,0.000
1742814744.470,-944.336,-968.262,0.000,0.000,0.000
1742814744.473,-942.383,-966.309,0.000,0.000,0.000
1742814744.477,-951.172,-981.445,0.000,0.000,0.000
1742814744.481,-954.102,-985.840,0.000,0.000,0.000
1742814744.485,-939.453,-989.258,0.000,0.000,0.000
1742814744.489,-932.617,-992.676,0.000,0.000,0.000
1742814744.493,-934.082,-987.305,0.000,0.000,0.000
1742814744.497,-943.848,-983.398,0.000,0.000,0.000
1742814744.501,-941.406,-974.121,0.000,0.000,0.000
1742814744.505,-936.035,-969.238,0.000,0.000,0.000
1742814744.509,-934.570,-973.145,0.000,0.000,0.000
1742814744.513,0.000,-979.492,-539.062,-940.918,0.000
1742814744.516,0.000,-983.398,-658.691,-938.965,0.000
1742814744.520,0.000,-982.910,-558.594,-930.664,0.000
1742814744.524,0.000,-990.723,-315.918,-935.547,0.000
1742814744.528,0.000,-994.141,-317.383,-951.172,0.000
1742814744.532,0.000,-983.398,-544.922,-969.727,0.000
1742814744.536,0.000,-972.168,-661.621,-962.891,0.000
1742814744.540,0.000,-968.750,-500.000,-972.656,0.000
1742814744.544,0.000,-970.703,-308.105,-991.699,0.000
1742814744.548,0.000,-978.516,-387.695,-978.516,0.000
1742814744.552,0.000,-978.027,-526.367,-972.656,0.000
1742814744.555,0.000,-979.004,-647.949,-974.121,0.000
1742814744.559,-992.188,-987.305,-613.281,-979.004,0.000
1742814744.563,-994.141,-986.816,-422.363,-979.004,0.000
1742814744.567,-998.047,-987.793,-346.680,-979.980,0.000
1742814744.571,-987.793,-979.492,-499.512,-979.980,0.000
1742814744.575,-984.375,-977.539,-665.527,-977.051,0.000
