timestamps,TP9,AF7,AF8,TP10,Right AUX
1742814674.710,0.000,-743.164,-488.770,-734.375,0.000
1742814674.714,0.000,-748.047,49.316,-704.102,0.000
1742814674.718,-706.055,-750.000,165.527,-708.008,0.000
1742814674.722,-708.496,-739.746,-423.828,-714.355,0.000
1742814674.726,-709.473,-727.539,-726.562,-712.891,0.000
1742814674.730,-715.332,-728.027,-493.652,-712.402,0.000
1742814674.734,-721.191,-736.816,-0.977,-725.586,0.000
1742814674.737,-720.215,-740.234,215.820,-723.145,0.000
1742814674.741,-723.633,-738.281,-328.125,-728.516,0.000
1742814674.745,-731.934,-736.328,-681.641,-745.605,0.000
1742814674.749,-728.516,-739.746,-528.320,-727.539,0.000
1742814674.753,-712.402,-737.793,-86.914,-718.262,0.000
1742814674.757,-687.012,-730.957,238.770,-709.961,0.000
1742814674.761,-686.523,-731.934,-153.320,-714.355,0.000
1742814674.765,-691.895,-731.934,-661.133,-729.004,0.000
1742814674.769,-687.500,-729.980,-603.516,-720.703,0.000
1742814674.773,-676.270,-729.980,-105.957,-705.566,0.000
1742814674.776,-674.316,-738.770,287.598,-681.641,0.000
1742814674.780,-688.477,-749.512,-94.727,-689.453,0.000
1742814674.784,-711.426,-746.094,-618.164,-711.914,0.000
1742814674.788,-723.633,-740.723,-567.871,-706.543,0.000
1742814674.792,-712.891,-739.746,-84.473,-699.707,0.000
1742814674.796,-700.195,-742.676,267.578,-709.473,0.000
1742814674.800,-702.148,-749.023,-29.297,-723.633,0.000
1742814674.804,-713.379,-750.488,-563.965,-728.516,0.000
1742814674.808,-720.703,-745.605,-621.582,-721.680,0.000
1742814674.812,-704.102,-737.793,-231.934,-709.961,0.000
1742814674.816,-694.824,-745.605,252.441,-695.312,0.000
1742814674.819,-712.891,-757.324,30.273,-712.402,0.000
1742814674.823,-722.656,-751.465,-563.477,-737.305,0.000
1742814674.827,-720.703,-750.488,-663.086,-737.793,0.000
1742814674.831,-717.773,-755.371,-248.535,-724.609,0.000
1742814674.835,-724.609,-761.719,278.809,-711.426,0.000
1742814674.839,-730.957,-753.906,154.785,-721.191,0.000
1742814674.843,-737.793,-741.699,-482.910,-745.117,0.000
1742814674.847,-746.582,-742.676,-675.781,-750.488,0.000
1742814674.851,-745.117,-743.164,-284.180,-738.281,0.000
1742814674.855,-741.699,-743.164,240.723,-724.121,0.000
1742814674.858,-740.234,-750.000,186.523,-727.539,0.000
1742814674.862,-739.746,-752.930,-422.852,-730.957,0.000
1742814674.866,-731.445,-743.164,-651.367,-720.215,0.000
1742814674.870,-713.379,-729.980,-352.539,-699.707,0.000
1742814674.874,-703.613,-740.234,182.617,-690.430,0.000
1742814674.878,-695.312,-750.488,279.297,-689.453,0.000
1742814674.882,-690.918,-748.047,-203.613,-691.895,0.000
1742814674.886,-686.035,-737.793,-628.418,-694.336,0.000
1742814674.890,-676.758,-738.281,-419.434,-690.430,0.000
1742814674.894,-676.270,-751.953,164.551,-682.129,0.000
1742814674.898,-669.922,-752.441,294.434,-668.945,0.000
1742814674.901,-668.945,-750.488,-183.594,-672.363,0.000
1742814674.905,-677.246,-757.812,-625.488,-691.406,0.000
1742814674.909,-674.316,-760.254,-359.863,-677.246,0.000
1742814674.913,-671.875,-762.207,209.961,-665.039,0.000
1742814674.917,-682.129,-765.625,325.684,-674.316,0.000
