timestamps,TP9,AF7,AF8,TP10,Right AUX
1742814843.297,-883.789,-994.141,-447.266,-870.605,0.000
1742814843.301,-1000.000,-983.398,-485.352,-1000.000,0.000
1742814843.305,-904.785,-989.258,-455.566,-899.902,0.000
1742814843.309,-765.137,-1000.000,-526.855,-759.766,0.000
1742814843.313,-844.727,-1000.000,-534.180,-841.309,0.000
1742814843.317,-976.562,-997.559,-498.047,-976.074,0.000
1742814843.321,-1000.000,-988.281,-425.781,-1000.000,0.000
1742814843.325,-874.512,-990.723,-395.020,-871.094,0.000
1742814843.329,-611.816,-1000.000,-499.512,-601.074,0.000
1742814843.333,-831.055,-1000.000,-548.340,-814.941,0.000
1742814843.336,-984.375,-998.047,-417.480,-975.586,0.000
1742814843.340,-965.820,-989.746,-382.324,-965.332,0.000
1742814843.344,-1000.000,-982.422,-520.020,-1000.000,0.000
1742814843.348,-778.320,-991.699,-538.086,-768.555,0.000
1742814843.352,-444.336,-1000.000,-432.129,-433.594,0.000
1742814843.356,-816.895,-1000.000,-479.980,-815.918,0.000
1742814843.360,-1000.000,-1000.000,-638.672,-1000.000,0.000
1742814843.364,-988.281,-1000.000,-662.598,-988.770,0.000
1742814843.368,-666.504,-1000.000,-415.527,-669.922,0.000
1742814843.372,-337.402,-1000.000,-419.434,-326.172,0.000
1742814843.375,-731.445,-997.070,-457.520,-717.285,0.000
1742814843.379,-1000.000,-984.863,-412.109,-1000.000,0.000
1742814843.383,-956.543,-982.910,-414.062,-952.637,0.000
1742814843.387,-796.387,-995.605,-490.234,-794.922,0.000
1742814843.391,-692.871,-1000.000,-500.488,-696.289,0.000
1742814843.395,-805.664,-1000.000,-409.668,-801.758,0.000
1742814843.399,-987.305,-990.234,-432.617,-985.840,0.000
1742814843.403,-996.094,-991.699,-522.949,-996.582,0.000
1742814843.407,-1000.000,-1000.000,-615.723,-1000.000,0.000
1742814843.411,-659.180,-1000.000,-518.555,-660.645,0.000
1742814843.415,-547.852,-1000.000,-381.836,-529.297,0.000
1742814843.418,-942.383,-992.188,-458.496,-926.270,0.000
1742814843.422,-1000.000,-981.445,-504.883,-1000.000,0.000
1742814843.426,-837.402,-990.723,-457.031,-829.102,0.000
1742814843.430,-393.066,-1000.000,-407.227,-374.512,0.000
1742814843.434,-606.445,-997.559,-500.488,-589.355,0.000
1742814843.438,-1000.000,-987.793,-533.203,-1000.000,0.000
1742814843.442,-1000.000,-980.469,-423.340,-1000.000,0.000
1742814843.446,-973.145,-989.746,-456.543,-964.355,0.000
1742814843.450,-937.012,-1000.000,-599.609,-926.758,0.000
1742814843.454,-991.699,-1000.000,-650.391,-990.234,0.000
1742814843.457,-1000.000,-1000.000,-468.262,-1000.000,0.000
1742814843.461,-981.445,-990.723,-410.156,-980.957,0.000
1742814843.465,-1000.000,-983.398,-535.156,-1000.000,0.000
1742814843.469,-689.941,-995.605,-536.621,-687.500,0.000
1742814843.473,-411.133,-1000.000,-401.855,-408.203,0.000
1742814843.477,-820.312,-996.582,-435.059,-818.359,0.000
1742814843.481,-1000.000,-984.863,-490.723,-1000.000,0.000
1742814843.485,-906.738,-988.770,-426.270,-909.668,0.000
1742814843.489,-541.992,-1000.000,-435.059,-541.992,0.000
1742814843.493,-673.828,-1000.000,-519.531,-659.180,0.000
1742814843.497,-999.512,-1000.000,-524.414,-991.211,0.000
1742814843.500,-1000.000,-996.094,-527.344,-1000.000,0.000
1742814843.504,-943.848,-994.141,-472.656,-940.430,0.000
1742814843.508,-650.391,-999.512,-471.191,-636.230,0.000
1742814843.512,-750.488,-1000.000,-539.551,-736.816,0.000
1742814843.516,-966.797,-996.094,-433.594,-958.496,0.000
1742814843.520,-965.820,-988.281,-393.555,-964.355,0.000
1742814843.524,-1000.000,-981.934,-496.582,-1000.000,0.000
1742814843.528,-803.223,-990.723,-524.902,-800.781,0.000
1742814843.532,-382.324,-1000.000,-421.387,-363.281,0.000
1742814843.536,-695.312,-998.047,-409.668,-673.828,0.000
1742814843.540,-1000.000,-991.211,-508.789,-1000.000,0.000
1742814843.543,-1000.000,-997.070,-567.871,-1000.000,0.000
1742814843.547,-912.598,-1000.000,-503.418,-910.156,0.000
1742814843.551,-738.281,-1000.000,-466.797,-741.211,0.000
1742814843.555,-876.465,-997.559,-605.469,-877.930,0.000
1742814843.559,-1000.000,-997.559,-658.203,-1000.000,0.000
1742814843.563,-985.840,-995.117,-407.715,-987.305,0.000
1742814843.567,-687.988,-997.070,-428.223,-692.871,0.000
1742814843.571,-490.234,-1000.000,-485.352,-496.094,0.000
1742814843.575,-713.379,-1000.000,-434.082,-711.914,0.000
1742814843.579,-955.078,-993.164,-397.949,-949.219,0.000
1742814843.583,-1000.000,-982.422,-437.012,-1000.000,0.000
1742814843.586,-909.180,-988.281,-492.188,-902.832,0.000
1742814843.590,-709.473,-1000.000,-532.715,-689.453,0.000
1742814843.594,-838.379,-1000.000,-468.750,-819.824,0.000
1742814843.598,-983.398,-991.699,-436.035,-975.098,0.000
1742814843.602,-1000.000,-989.258,-564.453,-1000.000,0.000
1742814843.606,-849.121,-998.047,-474.609,-844.727,0.000
1742814843.610,-356.934,-1000.000,-395.996,-344.238,0.000
1742814843.614,-556.641,-1000.000,-507.324,-536.621,0.000
1742814843.618,-1000.000,-999.512,-532.715,-1000.000,0.000
1742814843.622,-1000.000,-986.816,-411.133,-1000.000,0.000
1742814843.625,-832.031,-989.746,-410.645,-831.543,0.000
1742814843.629,-609.863,-1000.000,-512.207,-609.375,0.000
1742814843.633,-774.414,-1000.000,-549.805,-759.277,0.000
1742814843.637,-964.844,-1000.000,-504.883,-954.102,0.000
1742814843.641,-986.816,-1000.000,-491.699,-987.793,0.000
1742814843.645,-1000.000,-1000.000,-601.562,-1000.000,0.000
1742814843.649,-830.566,-1000.000,-626.953,-826.660,0.000
1742814843.653,-467.285,-1000.000,-416.992,-451.660,0.000
1742814843.657,-745.605,-998.047,-413.574,-739.258,0.000
1742814843.661,-1000.000,-984.863,-473.145,-1000.000,0.000
1742814843.665,-930.664,-986.816,-428.711,-937.012,0.000
1742814843.668,-509.277,-1000.000,-416.992,-525.391,0.000
1742814843.672,-516.113,-1000.000,-496.582,-520.508,0.000
1742814843.676,-951.660,-997.559,-486.328,-951.172,0.000
1742814843.680,-1000.000,-984.863,-427.246,-1000.000,0.000
1742814843.684,-1000.000,-987.305,-501.465,-1000.000,0.000
1742814843.688,-889.648,-1000.000,-508.789,-892.578,0.000
1742814843.692,-853.027,-1000.000,-557.129,-853.027,0.000
1742814843.696,-975.586,-996.582,-467.285,-970.703,0.000
