timestamps,TP9,AF7,AF8,TP10,Right AUX
1742813956.327,0.000,-40.039,92.285,-21.484,0.000
1742813956.331,0.000,-41.504,-3.906,-2.441,0.000
1742813956.334,0.000,-45.410,73.242,16.602,0.000
1742813956.338,0.000,-47.852,176.758,-3.906,0.000
1742813956.342,0.000,-42.480,113.281,-5.371,0.000
1742813956.346,0.000,-44.922,-35.156,-3.418,0.000
1742813956.350,0.000,-56.641,69.824,-12.695,0.000
1742813956.354,0.000,-65.918,208.496,-23.438,0.000
1742813956.358,0.000,-69.336,129.395,-14.648,0.000
1742813956.362,0.000,-65.430,9.766,-18.066,0.000
1742813956.366,0.000,-62.012,82.031,-41.992,0.000
1742813956.370,0.000,-60.059,154.785,-50.781,0.000
1742813956.374,-24.414,-61.523,50.781,-39.062,0.000
1742813956.377,-20.508,-66.895,83.984,-27.344,0.000
1742813956.381,-18.555,-64.941,141.602,-24.414,0.000
1742813956.385,-19.531,-64.941,87.402,-33.203,0.000
1742813956.389,-27.344,-69.824,77.148,-42.480,0.000
1742813956.393,-35.645,-62.500,83.008,-38.574,0.000
1742813956.397,-28.320,-51.758,166.016,-26.855,0.000
1742813956.401,-32.227,-54.199,203.613,-34.180,0.000
1742813956.405,-43.945,-55.664,2.441,-46.387,0.000
1742813956.409,-46.875,-42.480,-68.848,-52.246,0.000
1742813956.413,-61.035,-38.086,180.664,-56.641,0.000
1742813956.416,-63.965,-45.898,172.363,-43.457,0.000
1742813956.420,-52.734,-40.527,104.980,-39.062,0.000
1742813956.424,-48.828,-46.387,143.555,-54.688,0.000
1742813956.428,-52.246,-51.758,121.094,-54.688,0.000
1742813956.432,-51.270,-39.551,88.867,-52.246,0.000
1742813956.436,-44.434,-37.598,93.750,-49.316,0.000
1742813956.440,-32.227,-34.668,110.840,-31.250,0.000
1742813956.444,-31.250,-30.762,133.789,-33.203,0.000
1742813956.448,-42.969,-30.273,130.859,-43.945,0.000
1742813956.452,-44.922,-32.227,-50.293,-34.668,0.000
1742813956.456,-46.387,-35.645,44.922,-24.414,0.000
1742813956.459,-46.387,-37.598,227.051,-15.625,0.000
1742813956.463,-32.227,-30.273,79.590,-28.809,0.000
1742813956.467,-33.691,-29.785,79.102,-41.504,0.000
1742813956.471,-43.945,-35.645,146.484,-39.551,0.000
1742813956.475,-43.945,-23.926,127.441,-49.316,0.000
1742813956.479,-35.156,-22.461,92.285,-39.551,0.000
1742813956.483,-34.180,-28.320,98.633,-23.438,0.000
1742813956.487,-41.016,-28.320,75.684,-37.109,0.000
1742813956.491,-41.504,-28.320,133.789,-43.457,0.000
1742813956.495,-44.922,-18.555,39.551,-43.457,0.000
1742813956.499,-44.922,-17.578,-52.734,-46.875,0.000
1742813956.502,-34.668,-24.902,187.500,-43.945,0.000
1742813956.506,-29.297,-26.855,170.898,-51.758,0.000
1742813956.510,-35.645,-34.180,-35.156,-82.520,0.000
1742813956.514,-51.758,-35.645,23.926,-54.688,0.000
1742813956.518,-43.945,-29.785,183.105,-21.973,0.000
1742813956.522,-20.020,-30.273,138.184,-21.484,0.000
1742813956.526,-32.227,-31.250,52.246,-24.902,0.000
1742813956.530,-51.758,-37.598,42.480,-38.086,0.000
1742813956.534,-50.293,-36.133,-74.219,-31.738,0.000
1742813956.538,-41.504,-37.598,26.855,-26.855,0.000
1742813956.542,-33.203,-48.828,-8.789,-10.254,0.000
1742813956.545,-33.203,-43.945,-12.207,-12.695,0.000
1742813956.549,-33.203,-37.109,171.875,-19.043,0.000
1742813956.553,-34.668,-38.086,69.336,-16.113,0.000
1742813956.557,-31.250,-36.621,93.750,-21.973,0.000
1742813956.561,-25.879,-41.504,166.992,-11.719,0.000
1742813956.565,-29.297,-55.176,157.227,-14.648,0.000
1742813956.569,-27.832,-55.664,66.406,-33.691,0.000
1742813956.573,-37.109,-54.199,-58.105,-35.645,0.000
1742813956.577,-47.852,-63.965,84.961,-13.184,0.000
1742813956.581,-40.527,-65.430,173.828,-16.113,0.000
1742813956.584,-21.484,-56.152,32.227,-20.508,0.000
1742813956.588,-27.344,-48.828,-25.879,-24.414,0.000
1742813956.592,-40.039,-58.105,167.480,-27.832,0.000
